Pore Volume of Water Injected,Pore Volume of Oil Produced,WaterCut,n,m,,
0.4,0.06611,-0.03553,5.5,6,,
0.5,0.06902,-0.02614,5.5,6,,
0.6,0.0712,-0.02021,5.5,6,,
0.7,0.07299,-0.01539,5.5,6,,
0.8,0.07441,-0.0119,5.5,6,,
0.9,0.07552,-0.00964,5.5,6,,
1,0.07643,-0.00808,5.5,6,,
1.1,0.07721,-0.00694,5.5,6,,
1.2,0.07787,-0.00608,5.5,6,,
1.3,0.07842,-0.00541,5.5,6,,
1.4,0.0789,-0.00485,5.5,6,,
1.5,0.07933,-0.00435,5.5,6,,
1.6,0.0797,-0.00391,5.5,6,,
1.7,0.08003,-0.0035,5.5,6,,
1.8,0.08033,-0.00312,5.5,6,,
1.9,0.08061,-0.00275,5.5,6,,
2,0.08087,-0.00238,5.5,6,,
2.1,0.0811,-0.00206,5.5,6,,
2.2,0.08131,-0.00176,5.5,6,,
2.3,0.08148,-0.00153,5.5,6,,
2.4,0.08163,-0.00133,5.5,6,,
2.5,0.08176,-0.00116,5.5,6,,
2.6,0.08188,-0.00102,5.5,6,,
2.7,0.08199,-0.00089,5.5,6,,
2.8,0.08208,-0.00078,5.5,6,,
2.9,0.08218,-0.00068,5.5,6,,
3,0.08226,-0.00061,5.5,6,,
3.1,0.08234,-0.00054,5.5,6,,
3.2,0.08241,-0.00048,5.5,6,,
3.3,0.08246,-0.00043,5.5,6,,
3.4,0.08252,-0.00039,5.5,6,,
3.5,0.08256,-0.00035,5.5,6,,
3.6,0.0826,-0.00032,5.5,6,,
3.7,0.08264,-0.0003,5.5,6,,
3.8,0.08267,-0.00028,5.5,6,,
3.9,0.08269,-0.00026,5.5,6,,
4,0.08272,-0.00024,5.5,6,,
4.1,0.08272,-0.00022,5.5,6,,
4.2,0.08274,-0.0002,5.5,6,,
4.3,0.08275,-0.00018,5.5,6,,
4.4,0.08277,-0.00016,5.5,6,,
4.5,0.08277,-0.00015,5.5,6,,
4.6,0.08277,-0.00013,5.5,6,,
4.7,0.08277,-0.00012,5.5,6,,
4.8,0.08277,-0.0001,5.5,6,,
4.9,0.08277,-9.00E-05,5.5,6,,
0.1,0,0,5.5,5.5,92,
0.2,0,0,5.5,5.5,,
0.3,0.02154,-0.93188,5.5,5.5,,
0.4,0.05764,-0.03364,5.5,5.5,,
0.5,0.0604,-0.02464,5.5,5.5,,
0.6,0.06246,-0.01899,5.5,5.5,,
0.7,0.06414,-0.01441,5.5,5.5,,
0.8,0.06548,-0.01116,5.5,5.5,,
0.9,0.06651,-0.00907,5.5,5.5,,
1,0.06736,-0.00762,5.5,5.5,,
1.1,0.06809,-0.00653,5.5,5.5,,
1.2,0.0687,-0.00571,5.5,5.5,,
1.3,0.0692,-0.00506,5.5,5.5,,
1.4,0.06965,-0.0045,5.5,5.5,,
1.5,0.07005,-0.00401,5.5,5.5,,
1.6,0.07039,-0.00357,5.5,5.5,,
1.7,0.07071,-0.00315,5.5,5.5,,
1.8,0.07098,-0.00277,5.5,5.5,,
1.9,0.07124,-0.0024,5.5,5.5,,
2,0.07148,-0.00206,5.5,5.5,,
2.1,0.07169,-0.00177,5.5,5.5,,
2.2,0.07186,-0.00152,5.5,5.5,,
2.3,0.07201,-0.00132,5.5,5.5,,
2.4,0.07214,-0.00116,5.5,5.5,,
2.5,0.07225,-0.00102,5.5,5.5,,
2.6,0.07235,-0.0009,5.5,5.5,,
2.7,0.07245,-0.0008,5.5,5.5,,
2.8,0.07254,-0.00071,5.5,5.5,,
2.9,0.07262,-0.00062,5.5,5.5,,
3,0.0727,-0.00055,5.5,5.5,,
3.1,0.07276,-0.00049,5.5,5.5,,
3.2,0.07282,-0.00043,5.5,5.5,,
3.3,0.07287,-0.00039,5.5,5.5,,
3.4,0.07291,-0.00035,5.5,5.5,,
3.5,0.07294,-0.00032,5.5,5.5,,
3.6,0.07298,-0.00028,5.5,5.5,,
3.7,0.073,-0.00026,5.5,5.5,,
3.8,0.07302,-0.00024,5.5,5.5,,
3.9,0.07303,-0.00022,5.5,5.5,,
4,0.07305,-0.0002,5.5,5.5,,
4.1,0.07305,-0.00018,5.5,5.5,,
4.2,0.07306,-0.00016,5.5,5.5,,
4.3,0.07306,-0.00014,5.5,5.5,,
4.4,0.07307,-0.00011,5.5,5.5,,
4.5,0.07306,-0.0001,5.5,5.5,,
4.6,0.07306,-8.00E-05,5.5,5.5,,
4.7,0.07306,-6.00E-05,5.5,5.5,,
4.8,0.07306,-3.00E-05,5.5,5.5,,
4.9,0.07305,-2.00E-05,5.5,5.5,,
0.1,0,0,5.5,5,93,
0.2,0,0,5.5,5,,
0.3,0.01249,-0.92927,5.5,5,,
0.4,0.0484,-0.03155,5.5,5,,
0.5,0.05098,-0.023,5.5,5,,
0.6,0.05291,-0.01771,5.5,5,,
0.7,0.05448,-0.01343,5.5,5,,
0.8,0.05572,-0.0104,5.5,5,,
0.9,0.05668,-0.00846,5.5,5,,
1,0.05746,-0.00711,5.5,5,,
1.1,0.05814,-0.00608,5.5,5,,
1.2,0.0587,-0.00529,5.5,5,,
1.3,0.05916,-0.00467,5.5,5,,
1.4,0.05958,-0.00413,5.5,5,,
1.5,0.05995,-0.00365,5.5,5,,
1.6,0.06026,-0.00321,5.5,5,,
1.7,0.06055,-0.00281,5.5,5,,
1.8,0.0608,-0.00244,5.5,5,,
1.9,0.06104,-0.0021,5.5,5,,
2,0.06125,-0.00179,5.5,5,,
2.1,0.06143,-0.00155,5.5,5,,
2.2,0.06158,-0.00134,5.5,5,,
2.3,0.06171,-0.00117,5.5,5,,
2.4,0.06182,-0.00103,5.5,5,,
2.5,0.06192,-0.00091,5.5,5,,
2.6,0.06201,-0.00081,5.5,5,,
2.7,0.0621,-0.00072,5.5,5,,
2.8,0.06217,-0.00063,5.5,5,,
2.9,0.06225,-0.00055,5.5,5,,
3,0.06231,-0.00049,5.5,5,,
3.1,0.06236,-0.00043,5.5,5,,
3.2,0.06242,-0.00038,5.5,5,,
3.3,0.06246,-0.00034,5.5,5,,
3.4,0.06249,-0.0003,5.5,5,,
3.5,0.06251,-0.00027,5.5,5,,
3.6,0.06253,-0.00024,5.5,5,,
3.7,0.06255,-0.00021,5.5,5,,
3.8,0.06255,-0.00019,5.5,5,,
3.9,0.06255,-0.00018,5.5,5,,
4,0.06257,-0.00015,5.5,5,,
4.1,0.06256,-0.00013,5.5,5,,
4.2,0.06257,-0.00011,5.5,5,,
4.3,0.06256,-8.00E-05,5.5,5,,
4.4,0.06257,-5.00E-05,5.5,5,,
4.5,0.06256,-3.00E-05,5.5,5,,
4.6,0.06256,-1.00E-05,5.5,5,,
4.7,0.06256,1.00E-05,5.5,5,,
4.8,0.06255,4.00E-05,5.5,5,,
4.9,0.06254,6.00E-05,5.5,5,,
0.1,0,0,5.5,4.5,94,
0.2,0,0,5.5,4.5,,
0.3,0,0,5.5,4.5,,
0.4,0.03822,-0.02929,5.5,4.5,,
0.5,0.04063,-0.02124,5.5,4.5,,
0.6,0.0424,-0.01637,5.5,4.5,,
0.7,0.04385,-0.01241,5.5,4.5,,
0.8,0.04499,-0.00961,5.5,4.5,,
0.9,0.04588,-0.00782,5.5,4.5,,
1,0.0466,-0.00657,5.5,4.5,,
1.1,0.04723,-0.0056,5.5,4.5,,
1.2,0.04774,-0.00486,5.5,4.5,,
1.3,0.04816,-0.00427,5.5,4.5,,
1.4,0.04854,-0.00376,5.5,4.5,,
1.5,0.04888,-0.0033,5.5,4.5,,
1.6,0.04917,-0.00288,5.5,4.5,,
1.7,0.04943,-0.00249,5.5,4.5,,
1.8,0.04966,-0.00215,5.5,4.5,,
1.9,0.04987,-0.00184,5.5,4.5,,
2,0.05005,-0.00158,5.5,4.5,,
2.1,0.05021,-0.00137,5.5,4.5,,
2.2,0.05035,-0.00119,5.5,4.5,,
2.3,0.05046,-0.00104,5.5,4.5,,
2.4,0.05056,-0.00092,5.5,4.5,,
2.5,0.05065,-0.00082,5.5,4.5,,
2.6,0.05072,-0.00073,5.5,4.5,,
2.7,0.0508,-0.00065,5.5,4.5,,
2.8,0.05087,-0.00057,5.5,4.5,,
2.9,0.05094,-0.0005,5.5,4.5,,
3,0.05099,-0.00043,5.5,4.5,,
3.1,0.05104,-0.00038,5.5,4.5,,
3.2,0.05108,-0.00033,5.5,4.5,,
3.3,0.05111,-0.00029,5.5,4.5,,
3.4,0.05113,-0.00026,5.5,4.5,,
3.5,0.05114,-0.00023,5.5,4.5,,
3.6,0.05116,-0.0002,5.5,4.5,,
3.7,0.05117,-0.00017,5.5,4.5,,
3.8,0.05117,-0.00015,5.5,4.5,,
3.9,0.05117,-0.00013,5.5,4.5,,
4,0.05118,-0.00011,5.5,4.5,,
4.1,0.05117,-8.00E-05,5.5,4.5,,
4.2,0.05117,-6.00E-05,5.5,4.5,,
4.3,0.05117,-3.00E-05,5.5,4.5,,
4.4,0.05117,1.11E-16,5.5,4.5,,
4.5,0.05117,2.00E-05,5.5,4.5,,
4.6,0.05117,4.00E-05,5.5,4.5,,
4.7,0.05116,7.00E-05,5.5,4.5,,
4.8,0.05115,9.00E-05,5.5,4.5,,
4.9,0.05115,0.00012,5.5,4.5,,
0.1,0,0,5.5,4,95,
0.2,0,0,5.5,4,,
0.3,0,0,5.5,4,,
0.4,0.02692,-0.02697,5.5,4,,
0.5,0.02913,-0.01953,5.5,4,,
0.6,0.03078,-0.01491,5.5,4,,
0.7,0.03211,-0.01122,5.5,4,,
0.8,0.03314,-0.00878,5.5,4,,
0.9,0.03394,-0.00721,5.5,4,,
1,0.0346,-0.00607,5.5,4,,
1.1,0.03517,-0.00519,5.5,4,,
1.2,0.03563,-0.0045,5.5,4,,
1.3,0.03602,-0.00394,5.5,4,,
1.4,0.03637,-0.00342,5.5,4,,
1.5,0.03669,-0.00295,5.5,4,,
1.6,0.03697,-0.00253,5.5,4,,
1.7,0.03721,-0.00217,5.5,4,,
1.8,0.03741,-0.00188,5.5,4,,
1.9,0.03759,-0.00163,5.5,4,,
2,0.03775,-0.00142,5.5,4,,
2.1,0.03789,-0.00125,5.5,4,,
2.2,0.03801,-0.0011,5.5,4,,
2.3,0.03812,-0.00098,5.5,4,,
2.4,0.03821,-0.00087,5.5,4,,
2.5,0.03829,-0.00078,5.5,4,,
2.6,0.03837,-0.0007,5.5,4,,
2.7,0.03844,-0.00062,5.5,4,,
2.8,0.0385,-0.00055,5.5,4,,
2.9,0.03856,-0.00048,5.5,4,,
3,0.03861,-0.00043,5.5,4,,
3.1,0.03864,-0.00038,5.5,4,,
3.2,0.03867,-0.00033,5.5,4,,
3.3,0.0387,-0.00029,5.5,4,,
3.4,0.03872,-0.00026,5.5,4,,
3.5,0.03873,-0.00023,5.5,4,,
3.6,0.03874,-0.0002,5.5,4,,
3.7,0.03875,-0.00017,5.5,4,,
3.8,0.03876,-0.00015,5.5,4,,
3.9,0.03876,-0.00012,5.5,4,,
4,0.03877,-9.00E-05,5.5,4,,
4.1,0.03877,-6.00E-05,5.5,4,,
4.2,0.03878,-3.00E-05,5.5,4,,
4.3,0.03878,1.00E-05,5.5,4,,
4.4,0.03879,4.00E-05,5.5,4,,
4.5,0.03879,6.00E-05,5.5,4,,
4.6,0.03879,9.00E-05,5.5,4,,
4.7,0.03878,0.00011,5.5,4,,
4.8,0.03878,0.00014,5.5,4,,
4.9,0.03877,0.00015,5.5,4,,
0.1,0,0,5.5,3.5,96,
0.2,0,0,5.5,3.5,,
0.3,0,0,5.5,3.5,,
0.4,0.0143,-0.02428,5.5,3.5,,
0.5,0.0163,-0.01751,5.5,3.5,,
0.6,0.01777,-0.01353,5.5,3.5,,
0.7,0.01897,-0.01025,5.5,3.5,,
0.8,0.01992,-0.00802,5.5,3.5,,
0.9,0.02065,-0.00659,5.5,3.5,,
1,0.02126,-0.00556,5.5,3.5,,
1.1,0.02178,-0.00476,5.5,3.5,,
1.2,0.0222,-0.00413,5.5,3.5,,
1.3,0.02256,-0.00362,5.5,3.5,,
1.4,0.02289,-0.00315,5.5,3.5,,
1.5,0.02319,-0.00272,5.5,3.5,,
1.6,0.02344,-0.00234,5.5,3.5,,
1.7,0.02367,-0.00202,5.5,3.5,,
1.8,0.02385,-0.00177,5.5,3.5,,
1.9,0.02402,-0.00156,5.5,3.5,,
2,0.02417,-0.00137,5.5,3.5,,
2.1,0.02431,-0.00122,5.5,3.5,,
2.2,0.02443,-0.00108,5.5,3.5,,
2.3,0.02453,-0.00097,5.5,3.5,,
2.4,0.02463,-0.00087,5.5,3.5,,
2.5,0.02471,-0.00079,5.5,3.5,,
2.6,0.02478,-0.00071,5.5,3.5,,
2.7,0.02486,-0.00064,5.5,3.5,,
2.8,0.02492,-0.00057,5.5,3.5,,
2.9,0.02498,-0.00051,5.5,3.5,,
3,0.02502,-0.00046,5.5,3.5,,
3.1,0.02506,-0.00042,5.5,3.5,,
3.2,0.0251,-0.00037,5.5,3.5,,
3.3,0.02513,-0.00034,5.5,3.5,,
3.4,0.02515,-0.00031,5.5,3.5,,
3.5,0.02517,-0.00028,5.5,3.5,,
3.6,0.02519,-0.00024,5.5,3.5,,
3.7,0.02521,-0.00022,5.5,3.5,,
3.8,0.02522,-0.00019,5.5,3.5,,
3.9,0.02523,-0.00017,5.5,3.5,,
4,0.02525,-0.00013,5.5,3.5,,
4.1,0.02525,-0.0001,5.5,3.5,,
4.2,0.02527,-8.00E-05,5.5,3.5,,
4.3,0.02528,-4.00E-05,5.5,3.5,,
4.4,0.02529,-1.00E-05,5.5,3.5,,
4.5,0.0253,1.00E-05,5.5,3.5,,
4.6,0.0253,3.00E-05,5.5,3.5,,
4.7,0.0253,5.00E-05,5.5,3.5,,
4.8,0.0253,7.00E-05,5.5,3.5,,
4.9,0.0253,8.00E-05,5.5,3.5,,
0.1,0,0,5.5,3,97,
0.2,0,0,5.5,3,,
0.3,0,0,5.5,3,,
0.4,0,-0.02152,5.5,3,,
0.5,0.00179,-0.01557,5.5,3,,
0.6,0.00311,-0.01217,5.5,3,,
0.7,0.00419,-0.00931,5.5,3,,
0.8,0.00505,-0.00737,5.5,3,,
0.9,0.00573,-0.00614,5.5,3,,
1,0.00629,-0.00523,5.5,3,,
1.1,0.00678,-0.00452,5.5,3,,
1.2,0.00719,-0.00396,5.5,3,,
1.3,0.00753,-0.00349,5.5,3,,
1.4,0.00786,-0.00305,5.5,3,,
1.5,0.00816,-0.00266,5.5,3,,
1.6,0.00841,-0.00231,5.5,3,,
1.7,0.00863,-0.00205,5.5,3,,
1.8,0.00881,-0.00184,5.5,3,,
1.9,0.00899,-0.00166,5.5,3,,
2,0.00915,-0.00149,5.5,3,,
2.1,0.0093,-0.00136,5.5,3,,
2.2,0.00944,-0.00123,5.5,3,,
2.3,0.00955,-0.00113,5.5,3,,
2.4,0.00967,-0.00103,5.5,3,,
2.5,0.00976,-0.00095,5.5,3,,
2.6,0.00985,-0.00088,5.5,3,,
2.7,0.00993,-0.00081,5.5,3,,
2.8,0.01001,-0.00076,5.5,3,,
2.9,0.01008,-0.0007,5.5,3,,
3,0.01015,-0.00065,5.5,3,,
3.1,0.0102,-0.0006,5.5,3,,
3.2,0.01026,-0.00056,5.5,3,,
3.3,0.01031,-0.00052,5.5,3,,
3.4,0.01036,-0.00049,5.5,3,,
3.5,0.01039,-0.00045,5.5,3,,
3.6,0.01044,-0.00042,5.5,3,,
3.7,0.01048,-0.00039,5.5,3,,
3.8,0.01051,-0.00036,5.5,3,,
3.9,0.01054,-0.00033,5.5,3,,
4,0.01058,-0.00029,5.5,3,,
4.1,0.0106,-0.00026,5.5,3,,
4.2,0.01064,-0.00024,5.5,3,,
4.3,0.01066,-0.00021,5.5,3,,
4.4,0.01069,-0.00018,5.5,3,,
4.5,0.01071,-0.00017,5.5,3,,
4.6,0.01073,-0.00015,5.5,3,,
4.7,0.01074,-0.00013,5.5,3,,
4.8,0.01076,-0.00011,5.5,3,,
4.9,0.01077,-0.0001,5.5,3,,
0.1,0,0,5.5,2.5,98,1
0.2,0,0,5.5,2.5,,
0.3,0,0,5.5,2.5,,
0.4,-0.01639,-0.01876,5.5,2.5,,
0.5,-0.01481,-0.01385,5.5,2.5,,
0.6,-0.01363,-0.0111,5.5,2.5,,
0.7,-0.01262,-0.0087,5.5,2.5,,
0.8,-0.01181,-0.0071,5.5,2.5,,
0.9,-0.01115,-0.00607,5.5,2.5,,
1,-0.01059,-0.0053,5.5,2.5,,
1.1,-0.01009,-0.00469,5.5,2.5,,
1.2,-0.00967,-0.00419,5.5,2.5,,
1.3,-0.00929,-0.00376,5.5,2.5,,
1.4,-0.00893,-0.00334,5.5,2.5,,
1.5,-0.0086,-0.00298,5.5,2.5,,
1.6,-0.00831,-0.00269,5.5,2.5,,
1.7,-0.00806,-0.00247,5.5,2.5,,
1.8,-0.00783,-0.00229,5.5,2.5,,
1.9,-0.00761,-0.00213,5.5,2.5,,
2,-0.0074,-0.00197,5.5,2.5,,
2.1,-0.0072,-0.00183,5.5,2.5,,
2.2,-0.00702,-0.0017,5.5,2.5,,
2.3,-0.00685,-0.0016,5.5,2.5,,
2.4,-0.00669,-0.00151,5.5,2.5,,
2.5,-0.00656,-0.00144,5.5,2.5,,
2.6,-0.00643,-0.00137,5.5,2.5,,
2.7,-0.0063,-0.0013,5.5,2.5,,
2.8,-0.00618,-0.00124,5.5,2.5,,
2.9,-0.00605,-0.00118,5.5,2.5,,
3,-0.00594,-0.00112,5.5,2.5,,
3.1,-0.00584,-0.00107,5.5,2.5,,
3.2,-0.00573,-0.00102,5.5,2.5,,
3.3,-0.00564,-0.00097,5.5,2.5,,
3.4,-0.00554,-0.00093,5.5,2.5,,
3.5,-0.00546,-0.00089,5.5,2.5,,
3.6,-0.00537,-0.00084,5.5,2.5,,
3.7,-0.00528,-0.0008,5.5,2.5,,
3.8,-0.0052,-0.00077,5.5,2.5,,
3.9,-0.00513,-0.00074,5.5,2.5,,
4,-0.00505,-0.0007,5.5,2.5,,
4.1,-0.00499,-0.00067,5.5,2.5,,
4.2,-0.00492,-0.00065,5.5,2.5,,
4.3,-0.00486,-0.00062,5.5,2.5,,
4.4,-0.00479,-0.00059,5.5,2.5,,
4.5,-0.00473,-0.00058,5.5,2.5,,
4.6,-0.00468,-0.00055,5.5,2.5,,
4.7,-0.00462,-0.00054,5.5,2.5,,
4.8,-0.00457,-0.00052,5.5,2.5,,
4.9,-0.00452,-0.00051,5.5,2.5,,
0.1,0,0,5.5,2,99,2
0.2,0,0,5.5,2,,
0.3,0,0,5.5,2,,
0.4,-0.03552,-0.01657,5.5,2,,
0.5,-0.03406,-0.01286,5.5,2,,
0.6,-0.03293,-0.011,5.5,2,,
0.7,-0.03191,-0.00916,5.5,2,,
0.8,-0.03104,-0.00788,5.5,2,,
0.9,-0.03029,-0.00705,5.5,2,,
1,-0.02962,-0.0064,5.5,2,,
1.1,-0.02901,-0.00587,5.5,2,,
1.2,-0.02847,-0.00543,5.5,2,,
1.3,-0.02796,-0.00502,5.5,2,,
1.4,-0.02747,-0.00463,5.5,2,,
1.5,-0.02701,-0.00428,5.5,2,,
1.6,-0.0266,-0.004,5.5,2,,
1.7,-0.02621,-0.00378,5.5,2,,
1.8,-0.02586,-0.0036,5.5,2,,
1.9,-0.02551,-0.00343,5.5,2,,
2,-0.02517,-0.00325,5.5,2,,
2.1,-0.02484,-0.0031,5.5,2,,
2.2,-0.02453,-0.00295,5.5,2,,
2.3,-0.02424,-0.00282,5.5,2,,
2.4,-0.02396,-0.00271,5.5,2,,
2.5,-0.0237,-0.00262,5.5,2,,
2.6,-0.02346,-0.00253,5.5,2,,
2.7,-0.02321,-0.00245,5.5,2,,
2.8,-0.02298,-0.00237,5.5,2,,
2.9,-0.02274,-0.00229,5.5,2,,
3,-0.02252,-0.00222,5.5,2,,
3.1,-0.02231,-0.00215,5.5,2,,
3.2,-0.0221,-0.00208,5.5,2,,
3.3,-0.0219,-0.00202,5.5,2,,
3.4,-0.0217,-0.00196,5.5,2,,
3.5,-0.02151,-0.0019,5.5,2,,
3.6,-0.02132,-0.00184,5.5,2,,
3.7,-0.02114,-0.00178,5.5,2,,
3.8,-0.02097,-0.00173,5.5,2,,
3.9,-0.0208,-0.00168,5.5,2,,
4,-0.02063,-0.00163,5.5,2,,
4.1,-0.02048,-0.00158,5.5,2,,
4.2,-0.02033,-0.00154,5.5,2,,
4.3,-0.02019,-0.0015,5.5,2,,
4.4,-0.02004,-0.00146,5.5,2,,
4.5,-0.01991,-0.00144,5.5,2,,
4.6,-0.01978,-0.00141,5.5,2,,
4.7,-0.01966,-0.00139,5.5,2,,
4.8,-0.01954,-0.00136,5.5,2,,
4.9,-0.01943,-0.00134,5.5,2,,
0.1,0,0,6,7,100,3
0.2,0,0,6,7,,
0.3,0.03961,-0.94138,6,7,,
0.4,0.07652,-0.04045,6,7,,
0.5,0.07985,-0.03012,6,7,,
0.6,0.08233,-0.02386,6,7,,
0.7,0.08438,-0.01875,6,7,,
0.8,0.0861,-0.01455,6,7,,
0.9,0.08748,-0.01156,6,7,,
1,0.08859,-0.0095,6,7,,
1.1,0.08954,-0.00802,6,7,,
1.2,0.09034,-0.00696,6,7,,
1.3,0.09102,-0.0062,6,7,,
1.4,0.09163,-0.00561,6,7,,
1.5,0.09217,-0.00515,6,7,,
1.6,0.09262,-0.00477,6,7,,
1.7,0.09303,-0.00444,6,7,,
1.8,0.09339,-0.00414,6,7,,
1.9,0.09373,-0.00385,6,7,,
2,0.09404,-0.00355,6,7,,
2.1,0.09433,-0.00326,6,7,,
2.2,0.09459,-0.00297,6,7,,
2.3,0.09484,-0.00268,6,7,,
2.4,0.09506,-0.00241,6,7,,
2.5,0.09527,-0.00214,6,7,,
2.6,0.09546,-0.00188,6,7,,
2.7,0.09565,-0.00164,6,7,,
2.8,0.09581,-0.00141,6,7,,
2.9,0.09597,-0.00121,6,7,,
3,0.0961,-0.00104,6,7,,
3.1,0.09622,-0.00088,6,7,,
3.2,0.09633,-0.00075,6,7,,
3.3,0.09643,-0.00063,6,7,,
3.4,0.09652,-0.00054,6,7,,
3.5,0.09659,-0.00046,6,7,,
3.6,0.09667,-0.00038,6,7,,
3.7,0.09673,-0.00032,6,7,,
3.8,0.09679,-0.00028,6,7,,
3.9,0.09684,-0.00024,6,7,,
4,0.0969,-0.0002,6,7,,
4.1,0.09694,-0.00017,6,7,,
4.2,0.09699,-0.00015,6,7,,
4.3,0.09703,-0.00012,6,7,,
4.4,0.09707,-0.00011,6,7,,
4.5,0.09711,-0.0001,6,7,,
4.6,0.09714,-9.00E-05,6,7,,
4.7,0.09718,-9.00E-05,6,7,,
4.8,0.0972,-8.00E-05,6,7,,
4.9,0.09723,-9.00E-05,6,7,,
0.1,0,0,6,6.5,101,4
0.2,0,0,6,6.5,,
0.3,0.03261,-0.93963,6,6.5,,
0.4,0.06939,-0.03893,6,6.5,,
0.5,0.0726,-0.02883,6,6.5,,
0.6,0.07498,-0.0228,6,6.5,,
0.7,0.07695,-0.01792,6,6.5,,
0.8,0.07859,-0.01391,6,6.5,,
0.9,0.0799,-0.01107,6,6.5,,
1,0.08096,-0.00912,6,6.5,,
1.1,0.08186,-0.00772,6,6.5,,
1.2,0.08262,-0.00671,6,6.5,,
1.3,0.08326,-0.00597,6,6.5,,
1.4,0.08384,-0.00538,6,6.5,,
1.5,0.08435,-0.00491,6,6.5,,
1.6,0.08478,-0.00452,6,6.5,,
1.7,0.08517,-0.00418,6,6.5,,
1.8,0.08551,-0.00388,6,6.5,,
1.9,0.08583,-0.00357,6,6.5,,
2,0.08612,-0.00326,6,6.5,,
2.1,0.0864,-0.00297,6,6.5,,
2.2,0.08665,-0.00267,6,6.5,,
2.3,0.08688,-0.00239,6,6.5,,
2.4,0.08709,-0.00212,6,6.5,,
2.5,0.08728,-0.00186,6,6.5,,
2.6,0.08746,-0.00162,6,6.5,,
2.7,0.08762,-0.0014,6,6.5,,
2.8,0.08777,-0.00121,6,6.5,,
2.9,0.08791,-0.00104,6,6.5,,
3,0.08803,-0.00089,6,6.5,,
3.1,0.08813,-0.00076,6,6.5,,
3.2,0.08823,-0.00065,6,6.5,,
3.3,0.08831,-0.00056,6,6.5,,
3.4,0.08839,-0.00049,6,6.5,,
3.5,0.08845,-0.00042,6,6.5,,
3.6,0.08852,-0.00036,6,6.5,,
3.7,0.08858,-0.00032,6,6.5,,
3.8,0.08863,-0.00028,6,6.5,,
3.9,0.08867,-0.00025,6,6.5,,
4,0.08872,-0.00022,6,6.5,,
4.1,0.08876,-0.0002,6,6.5,,
4.2,0.0888,-0.00018,6,6.5,,
4.3,0.08883,-0.00016,6,6.5,,
4.4,0.08888,-0.00015,6,6.5,,
4.5,0.08891,-0.00014,6,6.5,,
4.6,0.08894,-0.00013,6,6.5,,
4.7,0.08896,-0.00013,6,6.5,,
4.8,0.08898,-0.00012,6,6.5,,
4.9,0.089,-0.00012,6,6.5,,
0.1,0,0,6,6,102,5
0.2,0,0,6,6,,
0.3,0.02507,-0.93746,6,6,,
0.4,0.06167,-0.03743,6,6,,
0.5,0.06475,-0.02765,6,6,,
0.6,0.06704,-0.02174,6,6,,
0.7,0.06893,-0.01692,6,6,,
0.8,0.07049,-0.01308,6,6,,
0.9,0.07172,-0.01048,6,6,,
1,0.07272,-0.0087,6,6,,
1.1,0.07357,-0.00741,6,6,,
1.2,0.07429,-0.00647,6,6,,
1.3,0.0749,-0.00577,6,6,,
1.4,0.07544,-0.0052,6,6,,
1.5,0.07592,-0.00472,6,6,,
1.6,0.07632,-0.00432,6,6,,
1.7,0.07669,-0.00396,6,6,,
1.8,0.07701,-0.00362,6,6,,
1.9,0.07731,-0.00329,6,6,,
2,0.0776,-0.00295,6,6,,
2.1,0.07787,-0.00264,6,6,,
2.2,0.0781,-0.00232,6,6,,
2.3,0.07832,-0.00204,6,6,,
2.4,0.07851,-0.00178,6,6,,
2.5,0.07868,-0.00155,6,6,,
2.6,0.07884,-0.00135,6,6,,
2.7,0.07898,-0.00117,6,6,,
2.8,0.0791,-0.00102,6,6,,
2.9,0.07923,-0.00088,6,6,,
3,0.07933,-0.00076,6,6,,
3.1,0.07942,-0.00066,6,6,,
3.2,0.0795,-0.00058,6,6,,
3.3,0.07958,-0.00051,6,6,,
3.4,0.07965,-0.00045,6,6,,
3.5,0.0797,-0.0004,6,6,,
3.6,0.07976,-0.00036,6,6,,
3.7,0.07981,-0.00033,6,6,,
3.8,0.07986,-0.0003,6,6,,
3.9,0.07989,-0.00028,6,6,,
4,0.07994,-0.00026,6,6,,
4.1,0.07997,-0.00024,6,6,,
4.2,0.08001,-0.00023,6,6,,
4.3,0.08004,-0.00021,6,6,,
4.4,0.08007,-0.00019,6,6,,
4.5,0.08009,-0.00019,6,6,,
4.6,0.08011,-0.00018,6,6,,
4.7,0.08013,-0.00017,6,6,,
4.8,0.08014,-0.00016,6,6,,
4.9,0.08015,-0.00015,6,6,,
0.1,0,0,6,5.5,103,6
0.2,0,0,6,5.5,,
0.3,0.01688,-0.93527,6,5.5,,
0.4,0.0533,-0.03571,6,5.5,,
0.5,0.05624,-0.02627,6,5.5,,
0.6,0.05843,-0.02059,6,5.5,,
0.7,0.06022,-0.01597,6,5.5,,
0.8,0.0617,-0.01235,6,5.5,,
0.9,0.06285,-0.00993,6,5.5,,
1,0.06379,-0.00827,6,5.5,,
1.1,0.06459,-0.00706,6,5.5,,
1.2,0.06527,-0.00617,6,5.5,,
1.3,0.06584,-0.00548,6,5.5,,
1.4,0.06635,-0.00493,6,5.5,,
1.5,0.0668,-0.00445,6,5.5,,
1.6,0.06717,-0.00404,6,5.5,,
1.7,0.06752,-0.00367,6,5.5,,
1.8,0.06782,-0.00333,6,5.5,,
1.9,0.06811,-0.00299,6,5.5,,
2,0.06838,-0.00264,6,5.5,,
